Gene,PAVMax,PAVMean,PAVMin,PAVFreq
Zm00001d002391,1,1,1,0
Zm00001d002392,1,0.584193548387097,0,0.41935483871
Zm00001d002393,1,0.957903225806452,0,0.0161290322581
Zm00001d002394,1,0.776290322580645,0,0.209677419355
Zm00001d002395,1,0.935,0.32,0.0483870967742
Zm00001d002396,1,0.99,0.9,0
Zm00001d002397,0.64,0.189677419354839,0,0.935483870968
Zm00001d002398,0.87,0.091774193548387,0,0.967741935484
Zm00001d002399,0.4,0.122903225806452,0,1
Zm00001d002400,0.79,0.174677419354839,0,0.951612903226
Zm00001d002401,0.53,0.072903225806452,0,0.967741935484
Zm00001d002402,1,0.756935483870968,0.3,0.0645161290323
Zm00001d002403,1,0.990322580645161,0.68,0
Zm00001d002405,1,0.92241935483871,0,0.0322580645161
Zm00001d002406,1,0.995967741935484,0.87,0
Zm00001d002407,1,0.638064516129032,0,0.209677419355
Zm00001d002408,1,0.754193548387097,0.24,0.145161290323
Zm00001d002409,1,0.91258064516129,0.44,0.0161290322581
Zm00001d002410,1,0.954838709677419,0.4,0.0322580645161
Zm00001d002411,1,0.643548387096774,0,0.290322580645
Zm00001d002412,1,0.99758064516129,0.85,0
Zm00001d002413,1,0.949677419354839,0.42,0.0161290322581
Zm00001d002414,1,0.834516129032258,0,0.177419354839
Zm00001d002415,1,0.858225806451613,0.28,0.129032258065
Zm00001d002416,1,0.993064516129032,0.69,0
Zm00001d002418,1,0.999032258064516,0.94,0
Zm00001d002419,1,1,1,0
Zm00001d002420,1,0.998709677419355,0.92,0
Zm00001d002421,1,0.99741935483871,0.89,0
Zm00001d002422,1,0.98758064516129,0.78,0
Zm00001d002423,1,0.966129032258065,0.43,0.0161290322581
Zm00001d002424,1,0.972741935483871,0.63,0
Zm00001d002425,1,0.879838709677419,0,0.0967741935484
Zm00001d002426,1,0.976612903225806,0.53,0
Zm00001d002427,1,0.889677419354839,0.32,0.0806451612903
Zm00001d002428,1,0.994032258064516,0.92,0
Zm00001d002429,1,0.977903225806452,0.71,0
Zm00001d002430,1,0.669032258064516,0,0.306451612903
Zm00001d002431,1,0.897741935483871,0.23,0.0161290322581
Zm00001d002432,1,0.992258064516129,0.8,0
Zm00001d002433,1,0.991612903225806,0.86,0
Zm00001d002434,1,0.996612903225806,0.9,0
Zm00001d002435,1,0.987741935483871,0.73,0
Zm00001d002436,1,0.96758064516129,0.67,0
Zm00001d002437,1,0.821774193548387,0,0.209677419355
Zm00001d002439,1,0.941774193548387,0.33,0.0161290322581
Zm00001d002440,1,0.986451612903226,0.87,0
Zm00001d002441,1,0.991290322580645,0.91,0
Zm00001d002444,1,0.961774193548387,0.64,0
Zm00001d002446,1,0.987258064516129,0.88,0
Zm00001d002447,1,0.994354838709677,0.93,0
Zm00001d002448,1,1,1,0
Zm00001d002449,1,0.994516129032258,0.81,0
Zm00001d002450,1,0.987741935483871,0.73,0
Zm00001d002451,1,0.922903225806452,0.24,0.0483870967742
Zm00001d002452,1,0.960322580645161,0.7,0
Zm00001d002454,1,0.856935483870968,0,0.0967741935484
Zm00001d002455,1,0.812096774193548,0,0.112903225806
Zm00001d002456,1,0.85758064516129,0,0.112903225806
Zm00001d002457,1,0.853709677419355,0,0.112903225806
Zm00001d002458,1,0.909193548387097,0.3,0.0161290322581
Zm00001d002461,1,0.999032258064516,0.94,0
Zm00001d002462,1,0.913387096774194,0.8,0
Zm00001d002463,1,0.502258064516129,0,0.516129032258
Zm00001d002465,1,0.921129032258064,0.09,0.0483870967742
Zm00001d002467,1,0.804354838709677,0.19,0.0967741935484
Zm00001d002468,1,0.903709677419355,0.17,0.0806451612903
Zm00001d002469,1,0.961935483870968,0,0.0322580645161
Zm00001d002470,1,0.776774193548387,0,0.225806451613
Zm00001d002471,1,0.623548387096774,0,0.387096774194
Zm00001d002472,1,0.779032258064516,0.16,0.209677419355
Zm00001d002473,1,0.760645161290323,0.11,0.258064516129
Zm00001d002474,1,0.817741935483871,0.07,0.161290322581
Zm00001d002475,1,0.978870967741936,0.8,0
Zm00001d002476,1,0.919838709677419,0.36,0.0161290322581
Zm00001d002477,1,0.83241935483871,0,0.112903225806
Zm00001d002478,1,0.990322580645161,0.82,0
Zm00001d002479,1,0.980483870967742,0.61,0
Zm00001d002480,1,0.697096774193548,0,0.306451612903
Zm00001d002481,1,0.726451612903226,0,0.274193548387
Zm00001d002482,1,0.836129032258065,0,0.112903225806
Zm00001d002483,1,0.906451612903226,0.41,0.145161290323
Zm00001d002485,1,0.979516129032258,0.66,0
Zm00001d002488,1,0.899354838709677,0,0.0806451612903
Zm00001d002489,1,0.957258064516129,0.59,0
Zm00001d002490,1,0.989677419354839,0.7,0
Zm00001d002491,1,0.927096774193548,0.46,0.0322580645161
Zm00001d002492,1,0.600645161290323,0,0.322580645161
Zm00001d002494,1,0.964032258064516,0,0.0161290322581
Zm00001d002495,1,0.993387096774194,0.86,0
Zm00001d002496,1,0.973709677419355,0.67,0
Zm00001d002497,1,0.902741935483871,0.09,0.0645161290323
Zm00001d002498,1,0.981774193548387,0.73,0
Zm00001d002499,1,0.970483870967742,0.75,0
Zm00001d002500,1,0.77258064516129,0,0.193548387097
Zm00001d002501,1,0.999193548387097,0.95,0
Zm00001d002503,1,0.999838709677419,0.99,0
Zm00001d002504,1,0.985322580645161,0.81,0
Zm00001d002505,1,0.992419354838709,0.83,0
Zm00001d002506,1,0.998709677419355,0.92,0
Zm00001d002507,1,0.954193548387097,0.37,0.0322580645161
Zm00001d002508,1,0.943225806451613,0,0.0483870967742
Zm00001d002509,1,0.900322580645161,0,0.0967741935484
Zm00001d002510,1,0.979193548387097,0.82,0
Zm00001d002511,1,0.96758064516129,0.39,0.0161290322581
Zm00001d002512,1,0.964193548387097,0.34,0.0161290322581
Zm00001d002514,1,0.998709677419355,0.97,0
Zm00001d002515,1,0.993709677419355,0.88,0
Zm00001d002517,1,0.997096774193548,0.89,0
Zm00001d002519,1,0.971612903225806,0.72,0
Zm00001d002520,1,0.75,0,0.258064516129
Zm00001d002521,1,0.98758064516129,0.59,0
Zm00001d002522,1,0.979838709677419,0.25,0.0161290322581
Zm00001d002523,1,0.891290322580645,0.19,0.0806451612903
Zm00001d002524,1,1,1,0
Zm00001d002530,1,0.958548387096774,0.6,0
Zm00001d002531,1,0.986451612903226,0.54,0
Zm00001d002532,1,0.992419354838709,0.88,0
Zm00001d002533,1,0.808548387096774,0,0.177419354839
Zm00001d002534,1,0.966935483870968,0.72,0
Zm00001d002535,1,0.948387096774193,0.5,0
Zm00001d002536,1,0.993709677419355,0.9,0
Zm00001d002537,1,0.989032258064516,0.81,0
Zm00001d002538,1,0.970967741935484,0.62,0
Zm00001d002539,1,0.999193548387097,0.97,0
Zm00001d002540,1,0.99,0.86,0
Zm00001d002541,1,0.963387096774193,0.6,0
Zm00001d002542,1,0.991451612903226,0.81,0
Zm00001d002543,1,0.995161290322581,0.7,0
Zm00001d002544,1,0.990322580645161,0.86,0
Zm00001d002545,1,0.986290322580645,0.77,0
Zm00001d002546,1,0.931774193548387,0,0.0645161290323
Zm00001d002547,1,0.603548387096774,0,0.403225806452
Zm00001d002548,1,0.981451612903226,0.59,0
Zm00001d002549,1,0.934516129032258,0.22,0.0322580645161
Zm00001d002550,1,0.997903225806452,0.95,0
Zm00001d002551,0.88,0.403870967741935,0.03,0.758064516129
Zm00001d002553,0.95,0.796129032258065,0.44,0.0322580645161
Zm00001d002554,1,0.877096774193548,0,0.0483870967742
Zm00001d002555,1,0.480967741935484,0.07,0.596774193548
Zm00001d002556,1,0.961451612903226,0,0.0322580645161
Zm00001d002557,1,0.711290322580645,0,0.225806451613
Zm00001d002558,1,0.914032258064516,0.08,0.0483870967742
Zm00001d002560,1,0.953387096774194,0.48,0.0161290322581
Zm00001d002562,1,0.989354838709677,0.9,0
Zm00001d002564,1,0.991129032258065,0.87,0
Zm00001d002565,1,0.957741935483871,0.35,0.0161290322581
Zm00001d002566,1,0.508709677419355,0,0.564516129032
Zm00001d002567,1,0.61258064516129,0,0.370967741935
Zm00001d002568,1,0.972096774193548,0.35,0.0161290322581
Zm00001d002569,1,0.99758064516129,0.95,0
Zm00001d002570,1,0.96758064516129,0.35,0.0322580645161
Zm00001d002571,1,0.786129032258065,0,0.177419354839
Zm00001d002572,1,0.931451612903226,0.49,0.0161290322581
Zm00001d002573,1,0.999677419354839,0.99,0
Zm00001d002576,1,0.969354838709677,0.5,0
Zm00001d002577,1,0.689677419354839,0.14,0.306451612903
Zm00001d002579,1,0.963870967741936,0.75,0
Zm00001d002580,1,0.945483870967742,0.65,0
Zm00001d002582,1,0.52741935483871,0,0.435483870968
Zm00001d002583,1,0.688225806451613,0,0.225806451613
Zm00001d002584,1,0.934354838709678,0,0.0161290322581
Zm00001d002585,1,0.955483870967742,0.6,0
Zm00001d002587,0.75,0.190161290322581,0,0.91935483871
Zm00001d002589,1,0.929516129032258,0.4,0.0322580645161
Zm00001d002590,1,0.901129032258064,0,0.0967741935484
Zm00001d002591,1,0.934032258064516,0,0.0483870967742
Zm00001d002592,1,0.975967741935484,0.78,0
Zm00001d002593,1,0.970806451612903,0.47,0.0161290322581
Zm00001d002594,1,0.981774193548387,0.72,0
Zm00001d002595,1,0.956612903225806,0.64,0
Zm00001d002596,1,0.969354838709677,0.39,0.0322580645161
Zm00001d002597,1,0.973064516129032,0.79,0
Zm00001d002598,1,0.953387096774194,0.41,0.0161290322581
Zm00001d002599,1,0.985161290322581,0.82,0
Zm00001d002600,1,0.991612903225806,0.74,0
Zm00001d002601,1,0.994354838709678,0.77,0
Zm00001d002602,1,0.990806451612903,0.88,0
Zm00001d002603,1,0.988548387096774,0.88,0
Zm00001d002606,1,0.675322580645161,0,0.306451612903
Zm00001d002607,1,0.987741935483871,0.8,0
Zm00001d002608,0.46,0.125322580645161,0,1
Zm00001d002609,1,0.991774193548387,0.84,0
Zm00001d002610,1,0.956612903225806,0.48,0.0161290322581
Zm00001d002611,1,0.980967741935484,0.67,0
Zm00001d002612,1,0.489032258064516,0,0.5
Zm00001d002613,1,0.992741935483871,0.86,0
Zm00001d002614,1,0.879677419354839,0.33,0.0806451612903
Zm00001d002615,1,0.946935483870968,0.51,0
Zm00001d002616,1,0.963387096774193,0.55,0
Zm00001d002617,1,0.98241935483871,0.76,0
Zm00001d002618,1,0.998709677419355,0.96,0
Zm00001d002620,1,0.997258064516129,0.88,0
Zm00001d002621,1,1,1,0
Zm00001d002623,1,0.995967741935484,0.86,0
Zm00001d002624,1,0.995645161290323,0.78,0
Zm00001d002625,1,0.995967741935484,0.87,0
Zm00001d002626,1,0.969032258064516,0.82,0
Zm00001d002628,1,0.538870967741935,0,0.467741935484
Zm00001d002629,1,0.975,0.82,0
Zm00001d002630,1,0.999193548387097,0.96,0
Zm00001d002631,1,0.993387096774194,0.75,0
Zm00001d002632,1,0.99741935483871,0.92,0
Zm00001d002634,1,0.960806451612903,0.21,0.0161290322581
Zm00001d002635,1,0.75758064516129,0.21,0.145161290323
Zm00001d002636,1,0.940967741935484,0.11,0.0322580645161
Zm00001d002637,0.93,0.753709677419355,0.24,0.0967741935484
Zm00001d002638,1,0.981774193548387,0.7,0
Zm00001d002639,1,1,1,0
Zm00001d002640,1,1,1,0
Zm00001d002641,1,0.973870967741936,0.74,0
Zm00001d002642,1,0.988870967741936,0.85,0
Zm00001d002644,1,0.864032258064516,0.39,0.0161290322581
Zm00001d002645,1,0.709032258064516,0,0.306451612903
Zm00001d002647,1,0.579516129032258,0,0.483870967742
Zm00001d002649,1,0.979193548387097,0.64,0
Zm00001d002650,1,0.980322580645161,0.84,0
Zm00001d002652,1,0.515645161290323,0,0.483870967742
Zm00001d002654,1,0.986451612903226,0.87,0
Zm00001d002655,0.37,0.104193548387097,0,1
Zm00001d002656,1,0.998709677419355,0.95,0
Zm00001d002658,1,0.976451612903226,0.95,0
Zm00001d002659,1,0.99758064516129,0.89,0
Zm00001d002661,1,1,1,0
Zm00001d002662,1,0.996451612903226,0.89,0
Zm00001d002663,1,1,1,0
Zm00001d002665,1,0.800161290322581,0.11,0.129032258065
Zm00001d002666,0.81,0.363387096774194,0.02,0.725806451613
Zm00001d002668,1,0.991612903225806,0.9,0
Zm00001d002669,1,0.961451612903226,0.79,0
Zm00001d002670,1,0.509838709677419,0,0.532258064516
Zm00001d002671,1,0.989838709677419,0.77,0
Zm00001d002673,1,0.990806451612903,0.88,0
Zm00001d002674,1,0.629677419354839,0,0.435483870968
Zm00001d002675,1,0.930645161290323,0.54,0
Zm00001d002676,1,0.969516129032258,0.77,0
Zm00001d002677,1,0.985645161290322,0.81,0
Zm00001d002678,1,0.797903225806451,0.41,0.0806451612903
Zm00001d002679,1,0.997903225806452,0.96,0
Zm00001d002680,1,0.989838709677419,0.79,0
Zm00001d002681,1,0.896935483870968,0.09,0.0645161290323
Zm00001d002682,1,0.964677419354839,0.79,0
Zm00001d002683,1,0.851451612903226,0.05,0.0967741935484
Zm00001d002684,1,0.992903225806452,0.93,0
Zm00001d002685,1,0.968225806451613,0.49,0.0161290322581
Zm00001d002687,1,0.976612903225806,0.57,0
Zm00001d002688,1,0.976935483870968,0.7,0
Zm00001d002690,1,0.959354838709677,0.5,0
Zm00001d002691,0.88,0.224838709677419,0,0.887096774194
Zm00001d002693,1,0.959032258064516,0.7,0
Zm00001d002694,1,0.99741935483871,0.9,0
Zm00001d002695,1,0.992903225806452,0.87,0
Zm00001d002696,1,0.990322580645161,0.85,0
Zm00001d002698,1,0.988870967741935,0.83,0
Zm00001d002699,1,0.998064516129032,0.96,0
Zm00001d002700,1,0.840645161290322,0,0.161290322581
Zm00001d002701,1,0.668225806451613,0,0.338709677419
Zm00001d002703,1,0.988064516129032,0.78,0
Zm00001d002704,1,0.834516129032258,0.09,0.177419354839
Zm00001d002705,1,0.990483870967742,0.92,0
Zm00001d002706,1,0.524677419354839,0,0.548387096774
Zm00001d002707,1,0.99758064516129,0.94,0
Zm00001d002708,1,0.99758064516129,0.96,0
Zm00001d002710,0.92,0.312741935483871,0,0.774193548387
Zm00001d002711,1,0.989193548387097,0.7,0
Zm00001d002712,1,0.981129032258064,0.68,0
Zm00001d002713,1,0.96758064516129,0.55,0
Zm00001d002714,1,1,1,0
Zm00001d002715,1,1,1,0
Zm00001d002716,1,1,1,0
Zm00001d002717,1,0.396451612903226,0,0.645161290323
Zm00001d002718,1,0.995967741935484,0.86,0
Zm00001d002719,1,0.791612903225807,0,0.209677419355
Zm00001d002720,1,0.789032258064516,0,0.177419354839
Zm00001d002721,1,0.987258064516129,0.56,0
Zm00001d002722,1,0.154838709677419,0,0.822580645161
Zm00001d002723,1,0.96241935483871,0.44,0.0161290322581
Zm00001d002724,1,0.518709677419355,0,0.532258064516
Zm00001d002725,1,0.993548387096774,0.93,0
Zm00001d002726,1,0.984354838709677,0.68,0
Zm00001d002727,1,0.914354838709677,0.29,0.0483870967742
Zm00001d002728,0.82,0.171612903225806,0,0.91935483871
Zm00001d002729,1,0.879032258064516,0.19,0.0967741935484
Zm00001d002730,1,0.988870967741936,0.84,0
Zm00001d002731,1,0.991451612903226,0.8,0
Zm00001d002732,1,0.982258064516129,0.81,0
Zm00001d002733,1,0.947903225806452,0.35,0.0322580645161
Zm00001d002734,1,0.970967741935484,0.65,0
Zm00001d002735,1,0.833709677419355,0.24,0.0806451612903
Zm00001d002736,1,0.992741935483871,0.89,0
Zm00001d002737,1,1,1,0
Zm00001d002738,1,0.988064516129032,0.83,0
Zm00001d002739,1,0.996774193548387,0.93,0
Zm00001d002740,1,0.936774193548387,0,0.0322580645161
Zm00001d002741,1,0.934354838709677,0.54,0
Zm00001d002742,1,1,1,0
Zm00001d002743,1,0.997741935483871,0.86,0
Zm00001d002744,1,0.994516129032258,0.73,0
Zm00001d002745,0.71,0.065645161290323,0,0.951612903226
Zm00001d002746,0.47,0.062903225806452,0,1
Zm00001d002747,1,0.957258064516129,0,0.0322580645161
Zm00001d002748,1,0.911612903225806,0,0.0645161290323
Zm00001d002750,1,0.919354838709677,0,0.0483870967742
Zm00001d002751,1,0.949838709677419,0,0.0322580645161
Zm00001d002753,1,0.909354838709677,0.08,0.0645161290323
Zm00001d002754,1,0.939677419354839,0,0.0645161290323
Zm00001d002755,1,0.944677419354839,0.44,0.0161290322581
Zm00001d002756,1,0.992903225806452,0.88,0
Zm00001d002757,1,0.99741935483871,0.92,0
Zm00001d002758,1,0.978548387096774,0.56,0
Zm00001d002759,1,0.979838709677419,0.71,0
Zm00001d002760,1,0.970322580645161,0.68,0
Zm00001d002761,1,0.991774193548387,0.74,0
Zm00001d002762,1,0.987741935483871,0.72,0
Zm00001d002768,1,0.996612903225806,0.79,0
Zm00001d002769,1,0.841935483870968,0,0.145161290323
Zm00001d002770,1,0.998064516129032,0.95,0
Zm00001d002771,1,0.994032258064516,0.83,0
Zm00001d002772,1,0.984354838709677,0.59,0
Zm00001d002773,1,0.879838709677419,0.27,0.0967741935484
Zm00001d002774,1,0.963387096774193,0.45,0.0161290322581
Zm00001d002775,1,0.970806451612903,0.45,0.0161290322581
Zm00001d002776,1,0.989516129032258,0.74,0
Zm00001d002777,1,0.932741935483871,0.6,0
Zm00001d002778,1,1,1,0
Zm00001d002781,1,1,1,0
Zm00001d002782,1,0.982096774193548,0.31,0.0161290322581
Zm00001d002783,1,0.996774193548387,0.88,0
Zm00001d002784,1,0.987903225806452,0.41,0.0161290322581
Zm00001d002787,1,0.997741935483871,0.96,0
Zm00001d002788,1,0.998870967741936,0.93,0
Zm00001d002789,1,0.999516129032258,0.97,0
Zm00001d002790,1,0.999193548387097,0.95,0
Zm00001d002791,1,0.995967741935484,0.8,0
Zm00001d002793,1,0.883870967741935,0,0.129032258065
Zm00001d002794,1,0.987258064516129,0.36,0.0161290322581
Zm00001d002796,1,0.998064516129032,0.9,0
Zm00001d002797,1,0.995806451612903,0.8,0
Zm00001d002798,1,0.990967741935484,0.77,0
Zm00001d002799,1,0.947096774193548,0.69,0
Zm00001d002801,1,0.991612903225806,0.91,0
Zm00001d002802,1,0.994838709677419,0.91,0
Zm00001d002803,1,0.987903225806452,0.77,0
Zm00001d002804,1,0.499032258064516,0,0.612903225806
Zm00001d002805,1,0.406129032258064,0,0.693548387097
Zm00001d002806,1,0.899838709677419,0.31,0.0967741935484
Zm00001d002809,1,0.770967741935484,0.04,0.241935483871
Zm00001d002810,1,0.999516129032258,0.97,0
Zm00001d002811,1,0.998709677419355,0.95,0
Zm00001d002812,1,1,1,0
Zm00001d002813,1,0.364516129032258,0,0.629032258065
Zm00001d002814,1,0.997741935483871,0.9,0
Zm00001d002815,1,0.984032258064516,0.72,0
Zm00001d002816,1,0.893387096774193,0.26,0.0806451612903
Zm00001d002817,1,0.985967741935484,0.89,0
Zm00001d002818,1,0.572903225806452,0,0.403225806452
Zm00001d002819,1,0.991451612903226,0.84,0
Zm00001d002820,1,0.998870967741936,0.93,0
Zm00001d002821,1,0.996935483870968,0.84,0
Zm00001d002822,1,0.989032258064516,0.82,0
Zm00001d002823,1,0.999193548387097,0.95,0
Zm00001d002824,1,1,1,0
Zm00001d002825,1,0.989032258064516,0.74,0
Zm00001d002826,1,0.730161290322581,0,0.241935483871
Zm00001d002827,1,0.978548387096774,0.55,0
Zm00001d002828,1,0.970645161290322,0.56,0
Zm00001d002829,1,0.987258064516129,0.5,0
Zm00001d002830,1,0.98241935483871,0.73,0
Zm00001d002833,1,0.925483870967742,0.44,0.0322580645161
Zm00001d002834,1,0.976774193548387,0.62,0
Zm00001d002835,1,0.933387096774194,0.61,0
Zm00001d002836,1,0.957903225806452,0.67,0
Zm00001d002837,1,0.770322580645161,0.43,0.0645161290323
Zm00001d002838,1,0.847903225806452,0,0.129032258065
Zm00001d002839,1,0.510322580645161,0,0.435483870968
Zm00001d002841,0.97,0.416290322580645,0,0.564516129032
Zm00001d002842,1,0.909032258064516,0.59,0
Zm00001d002843,1,0.909032258064516,0.41,0.0322580645161
Zm00001d002844,1,0.984677419354839,0.78,0
Zm00001d002845,1,0.974677419354839,0,0.0161290322581
Zm00001d002846,1,0.850483870967742,0,0.145161290323
Zm00001d002847,1,0.974354838709677,0.65,0
Zm00001d002848,1,0.966935483870968,0.63,0
Zm00001d002849,1,0.814032258064516,0,0.193548387097
Zm00001d002850,1,0.86016129032258,0.04,0.145161290323
Zm00001d002851,1,0.998870967741936,0.96,0
Zm00001d002852,0.24,0.05241935483871,0,1
Zm00001d002853,1,0.994677419354839,0.92,0
Zm00001d002854,1,0.980967741935484,0.58,0
Zm00001d002856,1,0.998548387096774,0.91,0
Zm00001d002857,1,0.983548387096774,0.75,0
Zm00001d002859,1,0.999354838709678,0.98,0
Zm00001d002860,1,0.861774193548387,0.2,0.0322580645161
Zm00001d002862,1,0.535967741935484,0,0.387096774194
Zm00001d002863,0.76,0.305645161290323,0,0.725806451613
Zm00001d002864,1,0.996935483870968,0.88,0
Zm00001d002865,1,0.992096774193548,0.89,0
Zm00001d002866,0.99,0.700806451612903,0,0.225806451613
Zm00001d002867,1,0.993870967741936,0.84,0
Zm00001d002868,1,0.98516129032258,0.74,0
Zm00001d002869,1,0.980967741935484,0.62,0
Zm00001d002870,1,0.547903225806452,0,0.451612903226
Zm00001d002871,1,0.986451612903226,0.84,0
Zm00001d002872,1,0.98241935483871,0.66,0
Zm00001d002873,1,0.993387096774194,0.59,0
Zm00001d002874,1,0.996612903225806,0.89,0
Zm00001d002875,1,0.945,0.06,0.0483870967742
Zm00001d002876,1,1,1,0
Zm00001d002878,1,1,1,0
Zm00001d002879,1,0.961129032258065,0.5,0
Zm00001d002880,1,0.999032258064516,0.95,0
Zm00001d002881,1,0.999354838709678,0.97,0
Zm00001d002882,1,0.997096774193548,0.82,0
Zm00001d002884,1,1,1,0
Zm00001d002885,1,0.971290322580645,0.64,0
Zm00001d002886,1,0.473548387096774,0,0.532258064516
Zm00001d002887,0.98,0.460967741935484,0,0.5
Zm00001d002888,1,0.99741935483871,0.88,0
Zm00001d002889,1,0.985967741935484,0.74,0
Zm00001d002890,1,1,1,0
Zm00001d002891,1,0.999677419354839,0.98,0
Zm00001d002893,1,0.992419354838709,0.84,0
Zm00001d002896,1,0.98758064516129,0.85,0
Zm00001d002897,1,0.99258064516129,0.86,0
Zm00001d002898,1,0.969354838709677,0.49,0.0161290322581
Zm00001d002899,1,0.949354838709677,0,0.0483870967742
Zm00001d002900,1,0.871935483870968,0,0.0967741935484
Zm00001d002901,1,0.951612903225806,0,0.0483870967742
Zm00001d002902,1,1,1,0
Zm00001d002904,1,0.993870967741936,0.62,0
Zm00001d002905,1,0.999516129032258,0.97,0
Zm00001d002906,1,0.777741935483871,0.15,0.0483870967742
Zm00001d002907,0.96,0.379677419354839,0,0.677419354839
Zm00001d002912,1,0.682258064516129,0,0.177419354839
Zm00001d002915,1,0.319032258064516,0,0.758064516129
Zm00001d002916,1,0.634032258064516,0,0.338709677419
Zm00001d002917,1,0.99758064516129,0.92,0
Zm00001d002919,1,0.999516129032258,0.98,0
Zm00001d002922,1,0.984838709677419,0.64,0
Zm00001d002925,1,0.96758064516129,0.81,0
Zm00001d002928,1,1,1,0
Zm00001d002929,1,0.999838709677419,0.99,0
Zm00001d002930,1,1,1,0
Zm00001d002933,1,1,1,0
Zm00001d002934,1,1,1,0
Zm00001d002936,1,0.973870967741936,0.84,0
Zm00001d002937,1,0.960806451612903,0.09,0.0322580645161
Zm00001d002938,1,0.99258064516129,0.75,0
Zm00001d002939,1,0.999838709677419,0.99,0
Zm00001d002940,1,0.987096774193548,0.79,0
Zm00001d002941,1,0.998548387096774,0.94,0
Zm00001d002942,1,1,1,0
Zm00001d002943,1,0.999516129032258,0.98,0
Zm00001d002944,1,0.999032258064516,0.94,0
Zm00001d002945,1,1,1,0
Zm00001d002946,1,0.994838709677419,0.85,0
Zm00001d002949,1,0.986935483870968,0.66,0
Zm00001d002950,1,1,1,0
Zm00001d002951,1,1,1,0
Zm00001d002952,1,0.998870967741936,0.95,0
Zm00001d002953,1,0.971935483870968,0.78,0
Zm00001d002954,1,0.994354838709677,0.76,0
