ID,PAV_Max,PAV_Mean,PAV_PctMissing,SyntenyPC,SyntenyScore,Exon_number,X3pUTR_length,X5pUTR_length,CDS_length,Content.GC,CAI,Max_dSNAF,Makes_Protein,TotalSNPs,SNP_density,Average_FPKM,Max_FPKM,RNA.breadth
Zm00001d001869,0.030806451612903,0.25,0,-1.49974375776,1,1,0,0,1245,0.6,0.803708515229279,0,0,12,0.009638554216867,7.58139849635037,21.1845,270
Zm00001d001870,0.016451612903226,0.16,0,0.81810069379,7,8,224,244,756,0.46,0.724135059427521,472.4399919,1,22,0.008932196508323,13.0649935766423,25.7722,274
Zm00001d001877,0.02016129032258,0.35,0,0.81810069379,7,2,210,0,3090,0.61,0.827715533996316,0,0,45,0.01308519918581,5.57055260583942,56.9896,258
Zm00001d001879,0.007096774193548,0.07,0,0.81810069379,7,14,73,1656,2457,0.44,0.721382901087496,1111.115185,1,25,0.003097125867195,23.0579706350365,172.881,268
Zm00001d001880,0,0,0,-1.49974375776,1,2,26,1792,348,0.43,0.757028714562026,0,0,4,0.001780943900267,31.2664259124088,127.633,274
Zm00001d001881,0.000322580645161,0.02,0,0.463908870124,6,5,207,301,1162,0.46,0.7566454141471,709.1390992,1,7,0.001966292134831,95.4065930656934,378.764,274
Zm00001d001882,0.008064516129033,0.1,0,-1.8211501228,0,3,105,223,440,0.4,0.815970683840815,1019.034614,1,7,0.000928012727032,35.3278475547445,153.823,274
Zm00001d001883,0,0,0,0.81810069379,7,10,382,207,1471,0.47,0.76526618799498,0,0,1,0.000276472214542,50.1771019708029,404.28,274
Zm00001d001884,0.00741935483871,0.08,0,-1.49974375776,1,5,91,414,1745,0.45,0.659690597566508,575.7364697,1,21,0.003870254330999,17.3780417518248,48.2106,274
Zm00001d001887,0.018870967741936,0.46,0,0.81810069379,7,3,0,296,598,0.45,0.682461965002948,0,0,2,0.000206526228831,0.073628829927007,1.13438,4
Zm00001d001894,0.01,0.24,0,0.463908870124,6,2,118,555,1147,0.63,0.894939537922496,353.1670658,1,28,0.010769230769231,1.50934522481752,28.3342,93
Zm00001d001895,0.02516129032258,0.19,0,0.81810069379,7,10,150,329,1391,0.44,0.715351247583809,1343.887059,1,32,0.005540166204986,42.3855259854015,115.046,274
Zm00001d001896,0.01483870967742,0.22,0,0.81810069379,7,6,214,179,915,0.52,0.758442468000351,121.9157674,1,27,0.01461038961039,41.5493822627737,128.96,274
Zm00001d001897,0.021451612903226,0.19,0,0.0255293160108,5,11,145,429,1175,0.43,0.706980731958467,23.38053262,1,26,0.006813417190776,2.17915209489051,4.67573,244
Zm00001d001898,0.019193548387097,0.25,0,-0.707172379983,3,13,193,284,1668,0.4,0.639109986473302,118.6699558,1,30,0.004507211538462,17.1554441240876,33.1085,274
Zm00001d001899,0.018870967741936,0.28,0,-1.49974375776,1,4,134,313,341,0.45,0.785635851976288,15150.79285,1,30,0.014785608674224,47.2676423357664,159.699,274
Zm00001d001900,0.032741935483871,0.37,0,0.81810069379,7,5,129,362,1399,0.48,0.822908278938844,1019.902399,1,63,0.01730293875309,24.456725500365,240.534,247
Zm00001d001901,0.013225806451613,0.25,0,0.81810069379,7,6,156,454,596,0.41,0.755999619891402,46.82977065,1,22,0.005041246562786,26.3049910948905,58.2399,274
Zm00001d001902,0.010161290322581,0.2,0,0.81810069379,7,6,225,195,738,0.46,0.697596228516404,205.8624665,1,31,0.009393939393939,2.20548824671533,8.36473,166
Zm00001d001903,0.057258064516129,0.27,0,-1.8211501228,0,5,0,322,913,0.43,0.720497619046959,395.4016518,1,12,0.004423147806856,40.2490247080292,72.7566,274
Zm00001d001904,0.201290322580645,1,0.0483870967742,-1.8211501228,0,3,45,92,379,0.54,0.702758934917914,0,0,9,0.010962241169306,0.216465109489051,3.27026,11
Zm00001d001905,0.095967741935484,0.84,0.0806451612903,0.463908870124,6,1,0,0,669,0.76,0.908218330126797,168.8506732,1,9,0.013452914798206,5.45161269708029,30.5463,219
Zm00001d001906,0.047258064516129,0.38,0,0.81810069379,7,15,0,688,1907,0.49,0.761924813512378,168.8506732,1,91,0.020097173144876,7.46871185817518,722.332,12
Zm00001d001908,0.052741935483871,0.39,0,0.463908870124,6,13,357,0,1255,0.46,0.730769309646525,39.42666584,1,124,0.015583762724645,14.5773501459854,61.6198,274
Zm00001d001913,0.015483870967742,0.29,0,0.81810069379,7,4,113,211,448,0.42,0.815734266450731,1669.211449,1,15,0.004751346214761,765.647390510949,1695.76,274
Zm00001d001914,0.011290322580645,0.14,0,0.81810069379,7,12,0,403,1169,0.42,0.678959017198817,0,0,20,0.004233700254022,8.80044974452555,23.9357,274
Zm00001d001915,0.03758064516129,0.5,0,0.81810069379,7,3,139,471,452,0.57,0.593015842185584,7.357980304,1,7,0.005747126436782,45.8777393941606,283.669,257
Zm00001d001916,0.084838709677419,1,0.0806451612903,-1.8211501228,0,3,95,501,1171,0.44,0.769219175731856,146.5925522,1,9,0.002844500632111,1.93973128686131,9.79798,131
Zm00001d001924,0.014193548387097,0.22,0,0.81810069379,7,3,479,1554,1090,0.5,0.800306812888103,0,0,45,0.012479201331115,0.510510987591241,4.48596,30
Zm00001d001927,0.071290322580645,0.77,0.0645161290323,0.42210108708,6,3,35,347,983,0.45,0.703096373618084,0,0,27,0.017487046632124,0.01593652850365,0.522495,0
Zm00001d001928,0.006935483870968,0.08,0,0.81810069379,7,23,463,242,3826,0.4,0.632100794955288,75.15712301,1,37,0.003266531296901,4.08406058467153,28.3523,186
Zm00001d001929,0.240483870967742,0.6,0.129032258065,-1.49974375776,1,9,1059,230,1240,0.45,0.695716378195424,656.1103266,1,38,0.004042123178385,84.4068653284671,188.65,274
Zm00001d001931,0.01483870967742,0.37,0,0.81810069379,7,1,0,0,420,0.6,0.750994451844489,0,0,3,0.007142857142857,0.322260886861314,6.68214,25
Zm00001d001932,0.006129032258064,0.16,0,0.81810069379,7,8,81,244,939,0.42,0.695400314186389,1565.183758,1,20,0.00560067208065,25.9257360364963,125.633,271
Zm00001d001933,0.000806451612903,0.05,0,0.81810069379,7,3,97,233,924,0.44,0.729198325549617,2062.385988,1,15,0.003451449608836,33.3622831021898,81.311,274
Zm00001d001934,0.01741935483871,0.41,0,0.81810069379,7,1,0,0,618,0.68,0.871255283233194,0,0,2,0.003236245954693,0.279960051094891,13.3996,9
Zm00001d001935,0.260161290322581,0.65,0.0967741935484,-1.49974375776,1,2,0,378,3358,0.44,0.698798103699911,2595.078297,1,12,0.002356175142352,9.48312444890511,47.6407,273
Zm00001d001936,0.080322580645161,0.59,0.0161290322581,0.81810069379,7,8,216,197,1275,0.55,0.849731489236896,0,0,40,0.013486176668914,2.08501570547445,11.6603,151
Zm00001d001937,0.024354838709677,0.24,0,0.81810069379,7,7,187,402,1294,0.45,0.751718876105775,439.2558406,1,14,0.003428851334803,15.3027944087591,44.8914,264
Zm00001d001939,0.007258064516129,0.12,0,0.81810069379,7,6,109,288,1217,0.43,0.683850589575868,2654.890693,1,24,0.006403415154749,18.7051318686131,73.9348,271
Zm00001d001940,0.028870967741936,0.54,0.0322580645161,0.81810069379,7,3,91,346,265,0.44,0.829496288914147,0,0,24,0.010062893081761,27.5845733576642,54.7374,274
Zm00001d001941,0.023225806451613,0.21,0,0.81810069379,7,5,0,264,1646,0.58,0.875159220992449,91.52798661,1,46,0.012707182320442,1.80517465145985,17.0027,131
Zm00001d001942,0.697096774193548,1,0.677419354839,-1.8211501228,0,2,0,0,190,0.61,0.845440650168153,0,0,0,0,0,0,0
Zm00001d001943,0.029838709677419,0.36,0,0.81810069379,7,4,0,242,1718,0.62,0.878650305074568,7.210566338,1,37,0.01571792693288,3.48353827810219,38.5709,104
Zm00001d001945,0.012096774193548,0.11,0,0.81810069379,7,14,1014,303,2841,0.49,0.695537811684279,2.124182066,1,50,0.007181844297616,2.45079342693431,30.0492,99
Zm00001d001946,0,0,0,0.463908870124,6,2,75,507,154,0.47,0.831810369326889,204.4723206,1,11,0.002586409593228,34.2892937226277,81.6418,272
Zm00001d001947,0.005645161290322,0.1,0,0.81810069379,7,6,144,326,1636,0.47,0.747708582018083,70.44466822,1,44,0.011509285901125,14.1458033941606,46.3678,274
Zm00001d001948,0.030161290322581,0.4,0,0.81810069379,7,3,0,0,963,0.64,0.871040530777491,0,0,11,0.009098428453267,0.016898426277372,0.806251,0
Zm00001d001949,0.003064516129032,0.14,0,0.426513510473,6,3,212,2234,329,0.42,0.806112155556708,0,0,13,0.004003695719125,1.96866737591241,7.53483,225
Zm00001d001951,0,0,0,0.81810069379,7,1,0,120,333,0.52,0.796736115870772,85.79609842,1,3,0.006622516556291,81.6413810218978,1375.3,274
Zm00001d001952,0.003064516129032,0.13,0,0.81810069379,7,6,299,1019,1358,0.41,0.697977005587372,25.08349334,1,25,0.003517163759145,4.72335988321168,8.67183,273
Zm00001d001953,0.013064516129032,0.16,0,0.81810069379,7,5,178,0,2752,0.46,0.690493225462777,867.2330511,1,24,0.004450213239384,8.05339330036496,29.9264,228
Zm00001d001959,0.001774193548387,0.03,0,0.81810069379,7,3,87,379,1430,0.44,0.693078860510276,28.77816166,1,54,0.00876196657472,20.9784154160584,62.5738,273
Zm00001d001960,0.009516129032258,0.16,0,0.81810069379,7,3,96,385,1100,0.61,0.928241067256636,87.66084547,1,30,0.01695873374788,38.4592263759124,1833.12,199
Zm00001d001961,0.079354838709678,0.73,0.0322580645161,0.81810069379,7,1,0,0,711,0.71,0.85036988236751,0,0,7,0.009845288326301,0.558232098540146,17.3043,47
Zm00001d001962,0.008709677419355,0.1,0,-1.49974375776,1,16,98,386,2028,0.42,0.644647655664647,141.048677,1,36,0.002312732879352,39.9549863138686,87.3859,274
Zm00001d001963,0.218387096774194,1,0.145161290323,0.81810069379,7,1,0,0,432,0.75,0.867999121103452,0,0,12,0.027777777777778,0.78500264379562,22.5113,36
Zm00001d001964,0.011129032258065,0.19,0,0.81810069379,7,1,0,0,429,0.74,0.892690273008881,0,0,3,0.006993006993007,2.54753319343066,27.4651,97
Zm00001d001965,0.027258064516129,0.86,0.0161290322581,0.81810069379,7,1,0,0,168,0.55,0.755144637491853,0,0,2,0.011904761904762,0,0,0
Zm00001d001966,0.009032258064516,0.18,0,0.42210108708,6,10,177,341,962,0.42,0.726900496643451,1183.86719,1,6,0.001610738255034,68.3021837956204,144.91,274
Zm00001d001967,0.001290322580645,0.06,0,0.81810069379,7,5,132,1912,461,0.39,0.664323283327291,137.189998,1,4,0.000791139240506,10.7662743430657,36.366,274
Zm00001d001968,0.038225806451613,0.25,0,0.425595017879,6,12,100,0,2684,0.41,0.667915255462655,456.3960804,1,1,0.000144258511252,6.68267394525547,24.3833,270
Zm00001d001970,0.127741935483871,1,0.0806451612903,0.81810069379,7,4,0,55,625,0.46,0.646139236719114,0,0,4,0.001677852348993,0.627872154014599,3.20617,48
Zm00001d001972,0,0,0,0.81810069379,7,3,286,278,204,0.48,0.797271370033274,1086.988555,1,5,0.002507522567703,13.3799833576642,34.3267,274
Zm00001d001974,0.014193548387097,0.2,0,0.81810069379,7,10,0,204,1856,0.43,0.692484282153965,8.908368208,1,6,0.001161215405458,6.63058071532847,16.3165,261
Zm00001d001975,0.438548387096774,1,0.467741935484,-1.8211501228,0,4,0,189,515,0.45,0.74704493842469,0,0,0,0,9.42802919708029E-05,0.0258328,0
Zm00001d001976,0.019193548387097,0.15,0,-0.710666310782,3,3,105,0,2013,0.63,0.843875867771319,0,0,35,0.015021459227468,0.41236616350365,16.104,28
Zm00001d001977,0.006935483870968,0.15,0,-1.49974375776,1,4,0,0,1252,0.59,0.826317305614742,0,0,29,0.017813267813268,0.038977740510949,2.18484,4
Zm00001d001978,0.002258064516129,0.04,0,0.81810069379,7,24,262,292,4030,0.43,0.644541753194898,76.60636921,1,25,0.000971628449281,17.7747729927007,59.5114,272
Zm00001d001979,0.006290322580645,0.09,0,0.81810069379,7,3,151,0,1271,0.48,0.708410868658974,10112.69369,1,36,0.014622258326564,82.7963558394161,230.097,274
Zm00001d001980,0.009193548387097,0.19,0,0.81810069379,7,6,371,513,1876,0.42,0.630074236484381,26.36644899,1,34,0.007240204429302,4.77052516423358,21.7986,271
Zm00001d001982,0.023064516129032,0.59,0.0161290322581,0.463908870124,6,1,0,0,627,0.77,0.896372365760603,14.82126108,1,2,0.003189792663477,11.0714206970803,166.274,169
Zm00001d001983,0.017741935483871,0.14,0,0.81810069379,7,16,143,164,1165,0.4,0.659483055130028,134.5732677,1,75,0.006843065693431,16.7930909124088,33.2069,274
Zm00001d001984,0.094354838709677,0.46,0,0.42210108708,6,7,82,168,1668,0.6,0.863976573591259,1054.000875,1,54,0.02125147579693,35.9856665306569,353.955,247
Zm00001d001986,0.039677419354839,1,0.0322580645161,-1.8211501228,0,2,0,0,528,0.56,0.676449190428243,0,0,0,0,0,0,0
Zm00001d001987,0.056774193548387,0.59,0.0161290322581,-1.49974375776,1,9,52,551,1215,0.45,0.71050190929734,0,0,14,0.003951453570421,5.00309315693431,13.2174,267
Zm00001d001988,0.02516129032258,0.45,0,0.81810069379,7,8,0,277,987,0.43,0.663497669660129,171.0728541,1,33,0.007194244604317,58.3181248175182,122.714,274
Zm00001d001989,0.037741935483871,0.58,0.0161290322581,0.425595017879,6,2,48,0,532,0.57,0.760554454382814,0,0,18,0.026011560693642,42.9955961313869,336.147,268
Zm00001d001990,0.234032258064516,1,0.209677419355,0.463908870124,6,1,0,0,252,0.75,0.849049097309092,0,0,2,0.007936507936508,0.658862656934307,18.5368,48
Zm00001d001993,0.006290322580645,0.2,0,0.81810069379,7,6,523,297,1274,0.54,0.861199730533164,0,0,55,0.017394054395952,0.19800298649635,1.50077,5
Zm00001d001994,0.042096774193548,0.34,0,0.81810069379,7,1,0,0,1653,0.57,0.783069027446169,1063.243179,1,38,0.022988505747127,9.05386474452555,34.6712,274
Zm00001d001995,0.026935483870968,0.4,0,0.81810069379,7,12,80,195,1381,0.42,0.675455164229352,723.9470352,1,64,0.009683764563474,6.21049782846715,31.6787,229
Zm00001d001996,0.056612903225807,0.63,0.0322580645161,0.81810069379,7,2,302,259,285,0.48,0.894047222596353,0,0,38,0.011183048852266,1.33651676058394,14.2397,104
Zm00001d001997,0.025483870967742,0.31,0,0.81810069379,7,1,0,0,1236,0.47,0.652222537613602,0,0,10,0.008090614886731,2.24417697445255,5.1153,252
Zm00001d001999,0.031774193548387,0.26,0,0.81810069379,7,8,117,0,1115,0.41,0.666465751559107,3199.698184,1,58,0.012324691882703,96.4043791970803,288.663,274
Zm00001d002000,0.015,0.3,0,-1.10317198669,2,8,194,496,2718,0.61,0.868343017787766,6064.981388,1,68,0.016536964980545,118.539828544161,915.972,256
Zm00001d002001,0.046129032258064,0.52,0.0161290322581,0.425595017879,6,2,96,276,208,0.55,0.848602118957122,96.76434074,1,22,0.030598052851182,24.8073961124088,179.894,148
Zm00001d002003,0.004677419354839,0.06,0,-1.49974375776,1,3,494,159,4258,0.43,0.641536876667663,34.30557738,1,41,0.006170052671181,9.90917164233577,23.3047,274
Zm00001d002004,0.089677419354839,0.59,0.0483870967742,0.81810069379,7,4,111,285,1000,0.58,0.900308909901006,4546.62812,1,46,0.015535292131037,60.954836279927,1068.64,219
Zm00001d002005,0.025,0.25,0,0.81810069379,7,3,257,151,1200,0.49,0.831915906756117,0,0,60,0.016295491580663,0.825916952554745,18.257,47
Zm00001d002006,0.015967741935484,0.19,0,0.81810069379,7,13,184,883,2300,0.5,0.770407832289976,6060.253937,1,108,0.015299617509562,243.171826277372,959.603,273
Zm00001d002007,0.173548387096774,0.95,0.193548387097,-1.8211501228,0,11,0,720,1084,0.43,0.693581417366895,0,0,2,0.000332005312085,0.010906293941606,1.12727,2
Zm00001d002011,0.007741935483871,0.22,0,0.81810069379,7,1,0,0,513,0.71,0.861489531776016,63.36688423,1,8,0.015594541910331,0.163683916058394,3.66616,9
Zm00001d002012,0.02741935483871,0.27,0,0.81810069379,7,11,75,501,1844,0.44,0.671427786671704,474.3402472,1,38,0.003663003663004,10.9661265985401,50.7102,270
Zm00001d002018,0.261935483870968,0.82,0.177419354839,-1.8211501228,0,2,0,0,708,0.45,0.83488538752425,0,0,14,0.002773375594295,1.23733849562044,28.9875,59
Zm00001d002020,0.023870967741935,0.28,0,0.81810069379,7,4,131,65,1472,0.55,0.817259889282182,0,0,28,0.012903225806452,8.11943002883212,152.254,172
Zm00001d002021,0.022741935483871,0.43,0,0.0679092634148,5,1,0,0,495,0.78,0.848204132940653,0,0,0,0,7.55499175912409,216.237,88
Zm00001d002022,0.028225806451613,0.23,0,0.81810069379,7,12,344,284,1256,0.42,0.644354891162171,0,0,45,0.008506616257089,27.7294011313869,68.1294,274
Zm00001d002023,0.327258064516129,1,0.338709677419,-1.8211501228,0,4,0,0,1064,0.68,0.845317064336397,0,0,0,0,0.001598397080292,0.163601,0
Zm00001d002024,0.004838709677419,0.15,0,0.81810069379,7,18,197,395,2108,0.43,0.688018671424256,2374.641657,1,15,0.001174812030075,46.6051058029197,128.323,274
Zm00001d002025,0.098387096774194,0.38,0,0.81810069379,7,10,0,623,2137,0.52,0.822730213485811,0,0,76,0.012375834554633,5.7013739609489,93.1647,147
Zm00001d002026,0.018870967741936,0.39,0,0.81810069379,7,6,651,836,1165,0.54,0.904759646242098,0,0,83,0.015410323059785,6.79925945864963,33.293,204
Zm00001d002027,0.058225806451613,0.77,0.0322580645161,0.81810069379,7,6,128,216,1090,0.43,0.754971461046085,2141.285695,1,13,0.002727082022236,64.9491442335766,191.354,274
Zm00001d002028,0.013548387096774,0.51,0.0161290322581,0.81810069379,7,4,116,0,560,0.45,0.767313182434679,3421.172234,1,43,0.013942931258106,89.6493632116788,314.321,274
Zm00001d002029,0.014354838709677,0.26,0,0.81810069379,7,5,143,349,653,0.47,0.754576271608807,376.4372736,1,51,0.013589128697042,78.3235712408759,203.714,274
Zm00001d002033,0.044516129032258,0.58,0.0483870967742,-1.8211501228,0,4,170,586,328,0.45,0.720294594931395,0,0,11,0.005424063116371,12.1025625912409,34.1462,274
Zm00001d002034,0.060161290322581,0.52,0.0161290322581,-1.49974375776,1,10,278,297,655,0.4,0.663577834030352,472.22834,1,19,0.002994483845548,36.2992897080292,95.008,274
Zm00001d002035,0.084193548387097,0.69,0.0483870967742,0.81810069379,7,8,100,383,877,0.53,0.847732992235262,2015.580029,1,64,0.022487702037948,44.879463779562,277.53,204
Zm00001d002036,0.030483870967742,0.2,0,0.81810069379,7,10,0,189,1861,0.43,0.731115908242176,35.35488587,1,15,0.002697356590541,5.94333069343066,12.9447,274
Zm00001d002037,0.000806451612903,0.05,0,0.0340078345627,5,1,0,0,1347,0.62,0.820547631658152,0,0,5,0.003711952487008,0.084093506569343,7.39081,3
Zm00001d002038,0.040645161290323,0.38,0,0.81810069379,7,12,91,282,1979,0.48,0.796094987974891,275.7008861,1,68,0.015037593984962,36.970372700365,282.181,245
Zm00001d002039,0.007096774193548,0.39,0,0.81810069379,7,3,50,303,2242,0.44,0.672401814378954,0,0,16,0.004784688995215,0.567364271021898,6.08301,34
Zm00001d002040,0.445645161290323,1,0.370967741935,-1.8211501228,0,3,510,0,1830,0.42,0.665835225652524,0,0,0,0,0,0,0
Zm00001d002042,0.03758064516129,0.47,0,0.81810069379,7,3,0,184,1028,0.59,0.874894417640589,0,0,29,0.018181818181818,0.107857049635036,6.11364,11
Zm00001d002043,0.018064516129032,0.84,0.0161290322581,-1.8211501228,0,5,0,428,832,0.46,0.694563010530187,0,0,1,0.000161864681127,0.052996455656934,4.8298,3
Zm00001d002046,0.031451612903226,0.23,0,0.81810069379,7,18,225,382,2615,0.38,0.664598705972654,9.815972594,1,35,0.003740914920906,6.37975450729927,39.5167,243
Zm00001d002051,0.02741935483871,0.23,0,0.81810069379,7,5,0,209,1881,0.52,0.757405588985367,6710.704858,1,37,0.012860618700035,57.9043254014599,280.036,274
Zm00001d002052,0.022741935483871,0.35,0,0.425595017879,6,3,141,263,1015,0.58,0.915990526993982,241.5325329,1,48,0.015252621544328,111.488235437956,1079.43,274
Zm00001d002053,0.08741935483871,0.59,0.0161290322581,0.81810069379,7,12,280,282,1658,0.43,0.693223001499455,71.716225,1,28,0.00650860065086,5.3203340620438,14.7327,263
Zm00001d002056,0.004032258064516,0.15,0,-1.49974375776,1,8,318,118,1748,0.41,0.637199299242336,19.99276027,1,5,0.0009349289454,2.1613747423504,16.9929,137
Zm00001d002057,0.010161290322581,0.21,0,-1.49974375776,1,1,0,0,576,0.66,0.900634183754571,132.414077,1,0,0,0.354096995986401,2.29097,26
Zm00001d002058,0.00241935483871,0.09,0,-1.49974375776,1,4,0,357,1263,0.49,0.752211388002062,78.2319093,1,7,0.000767543859649,5.97174142335766,19.3059,274
Zm00001d002063,0.003870967741935,0.15,0,0.463908870124,6,1,0,0,1431,0.71,0.862163990671121,327.8020377,1,7,0.004891684136967,14.9348234678832,129.739,245
Zm00001d002064,0.024516129032258,0.3,0,0.463908870124,6,3,425,472,1356,0.54,0.888285308150063,96.78091016,1,39,0.009885931558935,34.3347919160584,261.655,273
Zm00001d002065,0.038870967741935,0.3,0,0.81810069379,7,5,114,345,1406,0.5,0.85826294444735,800.1683042,1,46,0.011988532707845,245.212763047445,2001.38,268
Zm00001d002066,0.091290322580645,0.38,0,0.81810069379,7,1,0,0,1008,0.71,0.903704191673831,285.2294308,1,10,0.009920634920635,26.2173924416058,226.091,252
Zm00001d002068,0.017741935483871,0.17,0,0.81810069379,7,2,102,380,2106,0.47,0.819554104089045,735.4152041,1,38,0.006433045539191,12.8826097773723,68.4318,202
Zm00001d002069,0.014354838709678,0.81,0.0161290322581,0.81810069379,7,1,0,0,258,0.72,0.909848548682958,0,0,3,0.011627906976744,24.2340289306569,583.352,187
Zm00001d002071,0.029677419354839,0.89,0.0161290322581,0.463908870124,6,1,0,0,255,0.75,0.915393659568504,0,0,8,0.031372549019608,15.1963845255474,432.964,116
Zm00001d002072,0.080161290322581,0.92,0.0806451612903,0.463908870124,6,1,0,209,354,0.61,0.895596577011243,0,0,33,0.058614564831261,1.86001231751825,34.9096,124
Zm00001d002074,0.038064516129032,1,0.0161290322581,0.463908870124,6,1,0,0,312,0.76,0.890529713883006,0,0,1,0.003205128205128,0.443306864963504,9.91897,33
Zm00001d002075,0.072741935483871,0.43,0,0.463908870124,6,9,174,645,1602,0.62,0.829917571396372,30.91089319,1,24,0.006451612903226,15.5489100364964,86.6136,274
Zm00001d002079,0.018709677419355,0.4,0,0.81810069379,7,1,0,0,759,0.75,0.884952358381977,109.9518197,1,13,0.017127799736495,11.2476394065693,159.676,152
Zm00001d002080,0.001451612903226,0.03,0,0.81810069379,7,6,1500,340,1994,0.43,0.658116527524646,0,0,54,0.008196721311475,26.5099261313869,98.9919,274
Zm00001d002082,0.055806451612903,0.48,0,0.81810069379,7,12,117,377,1786,0.44,0.705169553452983,4.539345865,1,51,0.007276358967042,3.77019605788321,24.8519,204
Zm00001d002083,0.046612903225806,0.58,0.0322580645161,0.81810069379,7,1,0,0,702,0.73,0.869353855376665,0,0,10,0.014245014245014,0.586568347080292,15.4298,44
Zm00001d002084,0.001129032258064,0.05,0,0.81810069379,7,13,13,209,1767,0.42,0.7047485975121,20.71889427,1,15,0.003766951280763,7.1871702189781,23.1955,274
Zm00001d002085,0.023064516129032,0.34,0,0.81810069379,7,4,357,150,1573,0.46,0.696066363660342,557.6623217,1,39,0.010169491525424,15.3137594416058,78.4297,262
Zm00001d002086,0.011774193548387,0.2,0,0.81810069379,7,3,211,578,1692,0.49,0.78563118131549,0,0,42,0.010833118390508,2.43274134671533,6.44459,242
Zm00001d002087,0.004838709677419,0.08,0,0.81810069379,7,8,668,369,1195,0.45,0.641084587249439,0,0,49,0.011633428300095,13.3103369343066,229.895,274
Zm00001d002088,0.05241935483871,0.5,0,0.81810069379,7,1,0,0,588,0.72,0.859010959733388,18.84426474,1,11,0.018707482993197,0.795102567883212,19.4368,54
